Country,Subset,ShortenedQuestion,ShortName,Answer,Percentage
Greece,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,10
Greece,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,59
Greece,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,31
Greece,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,10
Spain,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,75
Spain,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,18
Spain,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,7
Spain,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,74
Spain,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,19
Spain,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,7
Spain,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,74
Spain,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,19
Spain,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,6
Spain,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,73
Spain,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,20
Spain,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,7
Spain,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,76
Spain,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,17
Spain,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,7
Finland,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,53
Finland,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,30
Finland,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,17
Finland,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,57
Finland,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,27
Finland,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,15
Finland,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,56
Finland,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,30
Finland,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,15
Finland,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,62
Finland,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,24
Finland,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,15
Finland,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,63
Finland,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,23
Finland,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,14
France,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,68
France,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,24
France,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,8
France,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,70
France,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,23
France,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,8
France,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,72
France,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,20
France,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,8
France,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,73
France,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,17
France,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,9
France,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,66
France,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,26
France,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,8
Croatia,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,71
Croatia,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,20
Croatia,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,9
Croatia,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,75
Croatia,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,17
Croatia,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,8
Croatia,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,69
Croatia,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,20
Croatia,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,10
Croatia,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,86
Croatia,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,10
Croatia,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,4
Croatia,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,70
Croatia,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,19
Croatia,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,11
Hungary,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,44
Hungary,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,44
Hungary,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,12
Hungary,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,42
Hungary,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,44
Hungary,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,14
Hungary,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,55
Hungary,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,31
Hungary,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,14
Hungary,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,50
Hungary,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,37
Hungary,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,13
Hungary,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,46
Hungary,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,37
Hungary,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,18
Ireland,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,46
Ireland,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,44
Ireland,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,11
Ireland,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,55
Ireland,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,38
Ireland,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,7
Ireland,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,46
Ireland,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,48
Ireland,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,6
Ireland,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,66
Ireland,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,31
